ano,mes,dia,local,serie,artista,compositor,obra,periodo
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Fabio Mechetti, regente
",GOMES, O Guarani: Protofonia,ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Fabio Mechetti, regente
",GOMES, O Guarani: Protofonia,ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Fabio Mechetti, regente
",GOMES, O Guarani: Protofonia,ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Fabio Mechetti, regente
",Bis: ABREU, Tico-tico no fubá,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Fabio Mechetti, regente
",Bis: ABREU, Tico-tico no fubá,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Fabio Mechetti, regente
",Bis: ABREU, Tico-tico no fubá,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Fabio Mechetti, regente
",Bis: ABREU, Tico-tico no fubá,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Fabio Mechetti, regente
",Bis: ABREU, Tico-tico no fubá,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Fabio Mechetti, regente
",Bis: ABREU, Tico-tico no fubá,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Fabio Mechetti, regente
",Bis: ABREU, Tico-tico no fubá,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",SILVA, Hino Nacional Brasileiro,ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",SILVA, Hino Nacional Brasileiro,ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",SILVA, Hino Nacional Brasileiro,ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",SILVA, Hino Nacional Brasileiro,ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",SILVA, Hino Nacional Brasileiro,ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",SILVA, Hino Nacional Brasileiro,ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",SILVA, Hino Nacional Brasileiro,ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",DVORÁK," Danças Eslavas, op. 46, nº 8",ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",DVORÁK," Danças Eslavas, op. 46, nº 8",ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",DVORÁK," Danças Eslavas, op. 46, nº 8",ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",DVORÁK," Danças Eslavas, op. 46, nº 8",ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",DVORÁK," Danças Eslavas, op. 46, nº 8",ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",DVORÁK," Danças Eslavas, op. 46, nº 8",ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",DVORÁK," Danças Eslavas, op. 46, nº 8",ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",FERNANDEZ, Batuque,MODERNO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",FERNANDEZ, Batuque,MODERNO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",FERNANDEZ, Batuque,MODERNO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",FERNANDEZ, Batuque,MODERNO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",FERNANDEZ, Batuque,MODERNO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",FERNANDEZ, Batuque,MODERNO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",FERNANDEZ, Batuque,MODERNO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",MOZART," Concerto para flauta nº 2 em Ré maior, K. 314: Allegro aperto",CLASSICISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",MOZART," Concerto para flauta nº 2 em Ré maior, K. 314: Allegro aperto",CLASSICISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",MOZART," Concerto para flauta nº 2 em Ré maior, K. 314: Allegro aperto",CLASSICISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",MOZART," Concerto para flauta nº 2 em Ré maior, K. 314: Allegro aperto",CLASSICISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",MOZART," Concerto para flauta nº 2 em Ré maior, K. 314: Allegro aperto",CLASSICISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",MOZART," Concerto para flauta nº 2 em Ré maior, K. 314: Allegro aperto",CLASSICISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",MOZART," Concerto para flauta nº 2 em Ré maior, K. 314: Allegro aperto",CLASSICISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",TCHAIKOVSKY, Romeu e Julieta (1869),ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",TCHAIKOVSKY, Romeu e Julieta (1869),ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",TCHAIKOVSKY, Romeu e Julieta (1869),ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",TCHAIKOVSKY, Romeu e Julieta (1869),ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",TCHAIKOVSKY, Romeu e Julieta (1869),ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",TCHAIKOVSKY, Romeu e Julieta (1869),ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",TCHAIKOVSKY, Romeu e Julieta (1869),ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",PIAZZOLLA/Mechetti, Oblivion,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",PIAZZOLLA/Mechetti, Oblivion,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",PIAZZOLLA/Mechetti, Oblivion,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",PIAZZOLLA/Mechetti, Oblivion,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",PIAZZOLLA/Mechetti, Oblivion,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",PIAZZOLLA/Mechetti, Oblivion,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",PIAZZOLLA/Mechetti, Oblivion,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",PIAZZOLLA/Mechetti, Primavera Porteña,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",PIAZZOLLA/Mechetti, Primavera Porteña,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",PIAZZOLLA/Mechetti, Primavera Porteña,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",PIAZZOLLA/Mechetti, Primavera Porteña,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",PIAZZOLLA/Mechetti, Primavera Porteña,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",PIAZZOLLA/Mechetti, Primavera Porteña,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",PIAZZOLLA/Mechetti, Primavera Porteña,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",GOMES, O Guarani: Protofonia,ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",GOMES, O Guarani: Protofonia,ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",GOMES, O Guarani: Protofonia,ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",GOMES, O Guarani: Protofonia,ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",GOMES, O Guarani: Protofonia,ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",GOMES, O Guarani: Protofonia,ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",GOMES, O Guarani: Protofonia,ROMANTISMO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",Bis: ABREU, Tico-tico no fubá,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",Bis: ABREU, Tico-tico no fubá,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",Bis: ABREU, Tico-tico no fubá,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",Bis: ABREU, Tico-tico no fubá,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",Bis: ABREU, Tico-tico no fubá,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",Bis: ABREU, Tico-tico no fubá,CONTEMPORÂNEO
2010,junho,17 e 18 e 19 e 24 e 25 e 26 e 27,interior de Minas Gerais,Turnê Estadual,"Cássia Lima, flauta",Bis: ABREU, Tico-tico no fubá,CONTEMPORÂNEO
2010,junho,13,Barragem Santa Lúcia,Clássicos na Praça,"Marcelo Lehninger, regente
",CHOPIN/Glazunov," Polonaise nº 1 em Lá maior, op. 40, “Militar”",ROMANTISMO
2010,junho,13,Barragem Santa Lúcia,Clássicos na Praça,"Marcelo Lehninger, regente
",VIVALDI," As quatro estações, op. 8: Outono",BARROCO
2010,junho,13,Barragem Santa Lúcia,Clássicos na Praça,"Marcelo Lehninger, regente
",TCHAIKOVSKY," O quebra-nozes, op. 71: Valsa das flores",ROMANTISMO
2010,junho,13,Barragem Santa Lúcia,Clássicos na Praça,"Marcelo Lehninger, regente
",J. STRAUSS JR.," Tritsch-Tratsch Polka, op. 214",ROMANTISMO
2010,junho,13,Barragem Santa Lúcia,Clássicos na Praça,"Marcelo Lehninger, regente
",PIAZZOLLA/Mechetti, Oblivion,CONTEMPORÂNEO
2010,junho,13,Barragem Santa Lúcia,Clássicos na Praça,"Marcelo Lehninger, regente
",FERNANDEZ, Batuque,MODERNO
2010,junho,13,Barragem Santa Lúcia,Clássicos na Praça,"Marcelo Lehninger, regente
",RAVEL, Bolero,MODERNO
2010,junho,13,Barragem Santa Lúcia,Clássicos na Praça,"Frank Haemmer, violino",CHOPIN/Glazunov," Polonaise nº 1 em Lá maior, op. 40, “Militar”",ROMANTISMO
2010,junho,13,Barragem Santa Lúcia,Clássicos na Praça,"Frank Haemmer, violino",VIVALDI," As quatro estações, op. 8: Outono",BARROCO
2010,junho,13,Barragem Santa Lúcia,Clássicos na Praça,"Frank Haemmer, violino",TCHAIKOVSKY," O quebra-nozes, op. 71: Valsa das flores",ROMANTISMO
2010,junho,13,Barragem Santa Lúcia,Clássicos na Praça,"Frank Haemmer, violino",J. STRAUSS JR.," Tritsch-Tratsch Polka, op. 214",ROMANTISMO
2010,junho,13,Barragem Santa Lúcia,Clássicos na Praça,"Frank Haemmer, violino",PIAZZOLLA/Mechetti, Oblivion,CONTEMPORÂNEO
2010,junho,13,Barragem Santa Lúcia,Clássicos na Praça,"Frank Haemmer, violino",FERNANDEZ, Batuque,MODERNO
2010,junho,13,Barragem Santa Lúcia,Clássicos na Praça,"Frank Haemmer, violino",RAVEL, Bolero,MODERNO
2010,junho,11,Fundação de Educação Artística,Concertos de Câmara,"Rommel Fernandes, violino",MOZART," Divertimento em Si bemol maior, K. 137",CLASSICISMO
2010,junho,11,Fundação de Educação Artística,Concertos de Câmara,"Rommel Fernandes, violino",BEETHOVEN," Quarteto de cordas em Sol maior n° 2, op. 18",ROMANTISMO
2010,junho,11,Fundação de Educação Artística,Concertos de Câmara,"Rommel Fernandes, violino",MENDELSSOHN," Quarteto de cordas em Mi bemol maior n° 1, op. 12",ROMANTISMO
2010,junho,11,Fundação de Educação Artística,Concertos de Câmara,"Frank Haemmer, violino",MOZART," Divertimento em Si bemol maior, K. 137",CLASSICISMO
2010,junho,11,Fundação de Educação Artística,Concertos de Câmara,"Frank Haemmer, violino",BEETHOVEN," Quarteto de cordas em Sol maior n° 2, op. 18",ROMANTISMO
2010,junho,11,Fundação de Educação Artística,Concertos de Câmara,"Frank Haemmer, violino",MENDELSSOHN," Quarteto de cordas em Mi bemol maior n° 1, op. 12",ROMANTISMO
2010,junho,11,Fundação de Educação Artística,Concertos de Câmara,"João Carlos Ferreira, viola",MOZART," Divertimento em Si bemol maior, K. 137",CLASSICISMO
2010,junho,11,Fundação de Educação Artística,Concertos de Câmara,"João Carlos Ferreira, viola",BEETHOVEN," Quarteto de cordas em Sol maior n° 2, op. 18",ROMANTISMO
2010,junho,11,Fundação de Educação Artística,Concertos de Câmara,"João Carlos Ferreira, viola",MENDELSSOHN," Quarteto de cordas em Mi bemol maior n° 1, op. 12",ROMANTISMO
2010,junho,11,Fundação de Educação Artística,Concertos de Câmara,"Soren Beech, violoncelo",MOZART," Divertimento em Si bemol maior, K. 137",CLASSICISMO
2010,junho,11,Fundação de Educação Artística,Concertos de Câmara,"Soren Beech, violoncelo",BEETHOVEN," Quarteto de cordas em Sol maior n° 2, op. 18",ROMANTISMO
2010,junho,11,Fundação de Educação Artística,Concertos de Câmara,"Soren Beech, violoncelo",MENDELSSOHN," Quarteto de cordas em Mi bemol maior n° 1, op. 12",ROMANTISMO
2010,junho,6,Inhotim,Concertos de Câmara,"Frank Haemmer, violino",MOZART," Divertimento em Ré maior, K. 136",CLASSICISMO
2010,junho,6,Inhotim,Concertos de Câmara,"Frank Haemmer, violino",J. STRAUSS JR., Pizzicato Polka,ROMANTISMO
2010,junho,6,Inhotim,Concertos de Câmara,"Frank Haemmer, violino",ALBÉNIZ," Espanha, op. 165: Tango",ROMANTISMO
2010,junho,6,Inhotim,Concertos de Câmara,"Frank Haemmer, violino",R. VIEIRA, Quarteto de cordas nº 2,NA
2010,junho,6,Inhotim,Concertos de Câmara,"Frank Haemmer, violino",MOZART," Eine kleine Natchmusik, K. 525",CLASSICISMO
2010,junho,6,Inhotim,Concertos de Câmara,"Frank Haemmer, violino",GLAZUNOV," Quarteto de cordas nº 3 em Sol maior, op. 26, “Eslavo”",MODERNO
2010,junho,6,Inhotim,Concertos de Câmara,"Jovana Trifunovic, violino
Katarzyna Druzd, viola",MOZART," Divertimento em Ré maior, K. 136",CLASSICISMO
2010,junho,6,Inhotim,Concertos de Câmara,"Jovana Trifunovic, violino
Katarzyna Druzd, viola",J. STRAUSS JR., Pizzicato Polka,ROMANTISMO
2010,junho,6,Inhotim,Concertos de Câmara,"Jovana Trifunovic, violino
Katarzyna Druzd, viola",ALBÉNIZ," Espanha, op. 165: Tango",ROMANTISMO
2010,junho,6,Inhotim,Concertos de Câmara,"Jovana Trifunovic, violino
Katarzyna Druzd, viola",R. VIEIRA, Quarteto de cordas nº 2,NA
2010,junho,6,Inhotim,Concertos de Câmara,"Jovana Trifunovic, violino
Katarzyna Druzd, viola",MOZART," Eine kleine Natchmusik, K. 525",CLASSICISMO
2010,junho,6,Inhotim,Concertos de Câmara,"Jovana Trifunovic, violino
Katarzyna Druzd, viola",GLAZUNOV," Quarteto de cordas nº 3 em Sol maior, op. 26, “Eslavo”",MODERNO
2010,junho,6,Inhotim,Concertos de Câmara,"Lina Radovanic, violoncelo",MOZART," Divertimento em Ré maior, K. 136",CLASSICISMO
2010,junho,6,Inhotim,Concertos de Câmara,"Lina Radovanic, violoncelo",J. STRAUSS JR., Pizzicato Polka,ROMANTISMO
2010,junho,6,Inhotim,Concertos de Câmara,"Lina Radovanic, violoncelo",ALBÉNIZ," Espanha, op. 165: Tango",ROMANTISMO
2010,junho,6,Inhotim,Concertos de Câmara,"Lina Radovanic, violoncelo",R. VIEIRA, Quarteto de cordas nº 2,NA
2010,junho,6,Inhotim,Concertos de Câmara,"Lina Radovanic, violoncelo",MOZART," Eine kleine Natchmusik, K. 525",CLASSICISMO
2010,junho,6,Inhotim,Concertos de Câmara,"Lina Radovanic, violoncelo",GLAZUNOV," Quarteto de cordas nº 3 em Sol maior, op. 26, “Eslavo”",MODERNO
2010,junho,1,Palácio das Artes,Vivace,"Fabio Mechetti, regente
",YOSHIMATSU, Trenodia para Toki,CONTEMPORÂNEO
2010,junho,1,Palácio das Artes,Vivace,"Fabio Mechetti, regente
",SCHUMANN," Concerto para violoncelo em lá menor, op. 129",ROMANTISMO
2010,junho,1,Palácio das Artes,Vivace,"Fabio Mechetti, regente
",BRUCKNER," Sinfonia nº 1 em dó menor, “Linz”",ROMANTISMO
2010,junho,1,Palácio das Artes,Vivace,"Antonio Meneses, violoncelo",YOSHIMATSU, Trenodia para Toki,CONTEMPORÂNEO
2010,junho,1,Palácio das Artes,Vivace,"Antonio Meneses, violoncelo",SCHUMANN," Concerto para violoncelo em lá menor, op. 129",ROMANTISMO
2010,junho,1,Palácio das Artes,Vivace,"Antonio Meneses, violoncelo",BRUCKNER," Sinfonia nº 1 em dó menor, “Linz”",ROMANTISMO
2010,maio,31,Palácio das Artes,Concertos Didáticos,"Marcelo Lehninger, regente",MOZART, As bodas de Fígaro: Abertura,CLASSICISMO
2010,maio,31,Palácio das Artes,Concertos Didáticos,"Marcelo Lehninger, regente",HAYDN," Divertimento em Si bemol maior, Hob. II: 46: Allegro con spirito",CLASSICISMO
2010,maio,31,Palácio das Artes,Concertos Didáticos,"Marcelo Lehninger, regente",COPLAND, Fanfarra para um homem comum,MODERNO
2010,maio,31,Palácio das Artes,Concertos Didáticos,"Marcelo Lehninger, regente",TCHAIKOVSKY," Serenata para cordas em Dó maior, op. 48: Valsa",ROMANTISMO
2010,maio,31,Palácio das Artes,Concertos Didáticos,"Marcelo Lehninger, regente",TCHAIKOVSKY," Sinfonia nº 4 em fá menor, op. 36: Scherzo",ROMANTISMO
2010,maio,31,Palácio das Artes,Concertos Didáticos,"Marcelo Lehninger, regente",PROKOFIEV," Pedro e o Lobo, op. 67",MODERNO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Ambjorn Lebech, percussão",KUISMA, Three Galaxies,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Ambjorn Lebech, percussão",PECK, Lift-Off!,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Ambjorn Lebech, percussão",LIGETI, Musica Ricercata nº 7,MODERNO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Ambjorn Lebech, percussão",BECKER, Mudra,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Ambjorn Lebech, percussão",VINE, Defying Gravity,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Ambjorn Lebech, percussão",GREEN, Ragtime Robin,MODERNO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Rubén Zúñiga, percussão",KUISMA, Three Galaxies,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Rubén Zúñiga, percussão",PECK, Lift-Off!,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Rubén Zúñiga, percussão",LIGETI, Musica Ricercata nº 7,MODERNO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Rubén Zúñiga, percussão",BECKER, Mudra,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Rubén Zúñiga, percussão",VINE, Defying Gravity,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Rubén Zúñiga, percussão",GREEN, Ragtime Robin,MODERNO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Daniel Lemos, percussão",KUISMA, Three Galaxies,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Daniel Lemos, percussão",PECK, Lift-Off!,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Daniel Lemos, percussão",LIGETI, Musica Ricercata nº 7,MODERNO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Daniel Lemos, percussão",BECKER, Mudra,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Daniel Lemos, percussão",VINE, Defying Gravity,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Daniel Lemos, percussão",GREEN, Ragtime Robin,MODERNO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Werner Silveira, percussão",KUISMA, Three Galaxies,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Werner Silveira, percussão",PECK, Lift-Off!,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Werner Silveira, percussão",LIGETI, Musica Ricercata nº 7,MODERNO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Werner Silveira, percussão",BECKER, Mudra,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Werner Silveira, percussão",VINE, Defying Gravity,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Werner Silveira, percussão",GREEN, Ragtime Robin,MODERNO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Sérgio Aluotto, percussão",KUISMA, Three Galaxies,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Sérgio Aluotto, percussão",PECK, Lift-Off!,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Sérgio Aluotto, percussão",LIGETI, Musica Ricercata nº 7,MODERNO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Sérgio Aluotto, percussão",BECKER, Mudra,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Sérgio Aluotto, percussão",VINE, Defying Gravity,CONTEMPORÂNEO
2010,maio,21,Fundação de Educação Artística,Concertos de Câmara,"Sérgio Aluotto, percussão",GREEN, Ragtime Robin,MODERNO
2010,maio,14 e 15 e 16,"Pará de Minas, Araxá e Sacramento",Turnê Estadual,"Marcelo Lehninger, regente",MOZART, As bodas de Fígaro: Abertura,CLASSICISMO
2010,maio,14 e 15 e 16,"Pará de Minas, Araxá e Sacramento",Turnê Estadual,"Marcelo Lehninger, regente",MOZART, As bodas de Fígaro: Abertura,CLASSICISMO
2010,maio,14 e 15 e 16,"Pará de Minas, Araxá e Sacramento",Turnê Estadual,"Marcelo Lehninger, regente",MOZART, As bodas de Fígaro: Abertura,CLASSICISMO
